MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.0719,36,6.32479,1.04558,1002,2.8547,33.84,-118.16,2.195
2.6923,41,5.11607,1.10714,844,2.5119,40.88,-123.98,0.842
3.2176,27,5.32051,0.978632,692,2.95726,34.11,-117.21,0.894
3.6712,30,3.65998,1.08457,2678,2.33479,37.46,-122.15,3.086
4.7981,16,6.40854,1.06707,1003,3.05793,33.54,-117.67,1.708
3.9118,32,5.52706,1.06353,1479,3.48,33.94,-117.44,1.141
3.6354,17,5.45738,1.06445,1487,3.09148,36.84,-121.38,2.212
2.9621,52,3.97908,1.02092,848,1.77406,34.08,-118.36,1.75
4.5391,14,6.01669,1.01797,2436,3.12709,33.37,-117.24,1.809
3.0357,23,4.47022,0.981191,954,2.9906,34.09,-117.66,1.515
3.7049,34,5.36636,1.08598,1350,2.52336,34.2,-118.51,2.275
3.5893,35,5.96691,1.11765,868,3.19118,33.88,-118.11,2.76
1.8672,43,3.9881,0.912698,548,2.1746,32.64,-117.08,1.458
5.0621,25,7.46102,1.19661,622,2.10847,36.59,-121.93,3.865
4.1406,39,5.04128,0.974771,1160,2.66055,33.82,-118.31,3.237
5.76,37,6.04184,1.02929,624,2.61088,34.26,-118.31,2.394
2.7515,33,4.23577,1.13008,1785,1.81402,32.74,-117.28,2.477
3.733,23,5.78455,1.04878,1526,3.10163,38.34,-122.69,1.635
1.2049,17,4.3375,1.20625,775,2.42188,32.74,-114.66,0.44
3.7831,38,5.59539,1.04276,872,2.86842,32.83,-116.94,1.478
4.4904,18,6.00312,1.02912,6296,3.27405,32.87,-117,1.504
1.2989,25,2.98093,1.16525,1193,2.52754,34.03,-118.28,2.25
3.244,38,4.49495,1.0101,481,2.42929,37.71,-122.17,1.798
5.6501,4,6.16235,1.10423,4662,2.94504,33.97,-117.74,2.549
3.0529,25,5.05714,1.06286,1466,2.79238,34.02,-118.12,2.658
1.449,30,4.87293,1.09669,1406,3.88398,33.94,-118.27,0.931
3.0057,35,4.09531,1.00587,2255,3.30645,33.79,-118.3,2.353
1.6645,20,5.67181,1.16988,1031,3.98069,36.35,-119.42,0.48
1.4911,18,6.21586,1.45374,494,2.17621,40.75,-122.31,0.758
4.6944,30,6.03002,0.962477,1700,3.18949,34.28,-118.35,2.482
2.319,41,5.36627,1.11325,1129,2.72048,36.78,-119.79,0.591
6.357,4,6.11437,1.07051,7301,2.46323,32.95,-117.22,3.225
2.5042,52,4.76337,1.14403,1113,2.29012,38.1,-122.25,1.479
7.2532,9,6.48123,0.969283,1070,3.65188,33.9,-117.96,3.815
3.1667,52,4.13699,1.03653,1662,7.58904,37.35,-121.94,2.316
3.9844,26,4.94604,1.02878,829,2.98201,33.88,-118.36,2.307
4.8229,23,6.35162,1.05755,3100,2.78777,34.12,-117.81,1.926
2.4297,35,3.64751,1.03831,949,3.63602,33.93,-118.18,1.472
6.7613,29,6.27703,1.06982,1182,2.66216,33.86,-118.38,3.527
3.0638,29,4.70142,1.04581,2452,3.87362,34.07,-117.77,1.136
3.072,15,5.97794,1.23676,1986,2.92059,37.69,-120.97,1.143
5.2848,29,5.45259,0.969828,2494,3.58333,37.67,-122.49,2.603
3.125,40,5.36,1.02,940,4.7,34.07,-118.15,2.427
3.6053,35,4.51014,1,635,2.14527,37.3,-121.92,3.458
3.5189,17,5.4982,1.03777,1497,2.69245,40.55,-122.06,1.01
4.4773,28,5.57091,1.04364,977,3.55273,34.31,-118.45,1.731
3.5893,48,5.62595,1.26718,462,3.52672,34.13,-118.23,2.125
3.1078,33,5.32707,1.11268,1579,2.47105,34.95,-120.42,1.467
2.5379,33,5.84268,1.14728,5650,4.72803,33.89,-117.28,1.527
3.4297,30,6.19598,1.07538,620,3.11558,36.8,-119.95,1.125
4.475,13,6.97031,1.19375,1795,2.80469,35.6,-120.6,2.069
3.1667,34,4.64463,1.0124,717,2.96281,33.83,-118.27,1.869
0.7403,37,4.49143,1.14857,1046,2.98857,37.96,-122.37,0.686
2.8833,19,6.75,1.34868,424,2.78947,39.31,-123.15,1.542
3.9702,27,4.82389,0.955466,2079,4.2085,34.01,-117.9,1.414
3.9712,16,4.62454,1.02945,1986,2.43681,37.95,-122.47,1.875
4.7083,15,7.91806,1.07891,1949,2.95751,38.68,-121.09,2.133
2.9883,41,4.53831,1.04215,1252,2.39847,34.05,-118.37,2.961
4.725,44,5.96995,0.97541,943,2.5765,37.94,-122.08,2.321
2.3359,40,4.47976,1.03448,2144,3.21439,34.02,-118.13,1.893
3.225,44,5.85498,1.20544,946,2.85801,37.75,-122.15,1.358
3.8323,16,5.99782,1.07625,1414,3.08061,40.6,-122.25,1.283
2.4917,43,6.70051,1.09137,512,2.59898,39.47,-122.1,0.771
2.425,46,4.92771,1.01807,772,2.3253,36.33,-119.31,0.849
4.3438,39,4.15068,0.945205,131,1.79452,33.98,-118.37,3.318
2.0133,35,3.02008,0.957831,2059,4.13454,34.07,-118.22,1.458
2.5473,16,4.22551,0.965785,3343,5.19907,38.02,-121.3,1.063
2.6136,47,3.22205,1.04079,2104,3.17825,34.08,-118.25,1.692
2.9899,52,5.07748,1.07506,915,2.2155,37.77,-122.26,2.281
3.4509,24,4.03866,1.01054,2409,4.23374,37.35,-121.82,1.824
7.3718,26,5.48611,1.02778,193,2.68056,37.81,-121.2,2.125
4.3068,26,6.54934,1.08553,1014,3.33553,33.24,-117.23,2.401
2.6724,28,4.13166,1.04438,1825,2.6997,32.59,-117.12,1.445
2.6716,34,3.95885,1.01955,2814,2.89506,34.08,-118.13,2.271
3.0893,22,4.73205,1.14711,2664,4.6655,34.41,-118.92,1.734
2.7431,51,3.85714,1.0026,880,2.28571,37.78,-122.47,3.071
2.5729,14,5.2705,1.01048,35682,7.48207,33.35,-117.42,1.344
2.6696,19,5.15385,1.11026,910,2.33333,37.98,-120.4,1.212
2.8229,52,3.68976,1.11596,1415,2.13102,37.8,-122.41,3.75
3.6875,14,6.63918,1.13402,997,3.42612,36.3,-119.38,0.932
3.0052,29,4.45355,1.12568,590,3.22404,33.88,-118.17,1.667
4.05,35,4.94006,1.01262,1396,4.40379,34.12,-117.89,1.413
10.3416,36,7.525,1.025,740,2.64286,37.9,-122.2,5.00001
2.4461,17,4.9037,1.09074,1193,2.20926,36.92,-121.74,1.517
4.1856,52,5.0049,0.926471,1153,2.82598,37.78,-122.47,4.047
3.0973,13,3.83226,1.06677,4293,2.29327,34.18,-118.3,2.519
1.4524,41,4.29265,1.06241,1852,2.56865,36.33,-119.64,0.517
5.5176,47,5.26449,0.894928,721,2.61232,33.96,-118.32,1.91
3.29,32,4.28168,1.02094,3775,3.95288,34.07,-118.08,2.055
2.7578,46,4.47619,1.05442,880,1.99546,33.98,-118.03,2.368
4.475,13,5.97089,0.991684,1607,3.34096,36.97,-119.85,1.024
3.1691,45,4.96069,0.968059,1104,2.71253,38.9,-121.29,1.087
1.8917,43,3.51397,1.06425,1276,3.56425,34,-118.27,1.069
2.6094,19,14.7404,3.33333,981,2.68033,34.26,-116.85,0.924
4.3365,15,5.02027,1.0473,455,1.53716,37.29,-121.75,2.21
5.7979,52,5.98143,1.08753,823,2.18302,37.88,-122.26,4.153
4.7891,20,5.49383,1.19342,717,2.95062,36.43,-121.62,2.306
3.1625,28,4.31905,1.25238,849,2.02143,34.38,-119.67,3.643
4.5281,35,5.05567,0.980728,1727,3.69807,37.61,-122.1,1.736
3.1958,39,4.66517,1.08315,1738,3.90562,37.71,-122.46,2.321
5.0855,15,6.03901,1.13475,587,2.08156,32.86,-117.23,2.098
4.355,19,5.00989,1.14835,1949,2.14176,33.66,-118.01,4.292
2.4848,35,4.76042,1.03542,1738,3.62083,35.36,-118.96,0.54
4.233,34,4.99436,0.968045,1948,3.66165,34.32,-118.43,1.574
6.8,33,6.53988,1.17178,403,2.47239,38.37,-122.39,2.408
3.0917,48,4.9391,1.00641,819,2.625,33.97,-118.31,1.361
2.4398,11,4.2044,1.2956,1376,4.32704,36.29,-120.27,0.875
3.6875,16,5.76129,1.05806,548,3.53548,37.79,-120.83,1.219
6.7181,15,7.19944,0.941011,1080,3.03371,36.83,-119.85,1.603
1.8208,26,4.73843,1.06841,1047,2.10664,39.13,-121.63,0.795
4.2109,21,4.20833,1.04167,688,1.79167,36.61,-121.87,2.788
2.3462,42,3.75,1.01016,2191,4.45325,34.01,-118.18,1.273
1.7788,14,3.89981,1.05671,934,1.7656,39.76,-121.62,0.858
5.118,33,6.04912,1.02105,943,3.30877,33.81,-117.95,1.952
5.1442,6,6.1472,1.03646,3759,2.53815,38.49,-121.54,1.745
3.3066,36,5.44364,0.96,894,3.25091,34.11,-117.38,0.963
3.9755,16,4.802,0.93,1757,3.514,34.09,-117.59,1.204
4.5625,46,4.84514,1.02761,1872,2.2473,37.97,-122.59,2.752
1.7917,34,4.3985,1.09023,602,2.26316,35.13,-118.44,0.8
1.8355,29,4.48736,1.12635,836,3.01805,36.68,-119.76,0.742
3.3125,49,4.69858,0.98227,764,2.70922,37.74,-122.15,1.18
2.7813,19,4.54567,1.11779,1693,4.06971,33.94,-117.48,1.129
3.5521,35,4.82533,1.08297,2425,3.52984,33.84,-117.89,1.828
4.9013,45,5.63522,0.946541,829,2.60692,37.56,-122.31,3.301
3.4167,35,4.58333,1.16406,984,2.5625,34.15,-118.12,1.982
5.8336,36,7.46,0.96,414,2.76,38.6,-121.37,2.833
1.745,39,5.44807,1.04451,883,2.62018,40.79,-124.18,0.705
3.3816,52,4.48699,1.12268,1008,3.74721,37.75,-122.42,2.625
2.8,23,3.89958,1.03819,1811,2.56153,33.8,-117.94,2.143
3.9224,17,5.00217,1.06392,2303,2.49512,34.39,-119.49,2.306
3.6893,52,2.95366,1.0852,1045,1.56203,37.8,-122.43,4.75
4.0061,30,5.32415,1.00847,1611,3.41314,33.85,-117.97,1.829
4.9107,34,5.58537,0.987805,552,3.36585,33.91,-118.13,2.22
1.5427,49,4.29897,1.05891,1956,2.88071,37.3,-120.48,0.885
5.0814,25,5.29404,1.0545,2123,2.69075,33.8,-118.34,4.468
3.4792,45,4.63985,0.896552,1128,4.32184,33.89,-118.21,1.107
5.5843,31,5.20324,1.07364,1647,2.42563,33.85,-118.38,3.846
2.9728,36,4.29947,0.997326,1217,3.25401,34.18,-118.37,1.902
2.0643,14,4.28176,1.07635,3909,2.64122,37.51,-120.84,1.065
1.1346,42,3.59211,1.02193,899,3.94298,33.93,-118.25,0.854
2.4211,20,3.84454,1.09417,1534,2.29297,33.73,-117.84,1.75
1.7857,25,5.01935,0.870968,340,2.19355,38.81,-121.58,2.583
3.996,36,6.25743,1.0396,937,3.09241,35.41,-118.97,0.855
2.1187,3,3.39479,1.00651,769,1.66811,37.66,-121.89,2.313
3.7252,20,8.70617,1.61235,2197,2.71235,34.37,-117.63,1.671
3.0221,28,4.5943,1.10583,2240,3.03935,34.2,-118.43,2.901
6.1047,7,5.92543,1.01169,6075,3.38063,37.57,-122.05,2.782
1.2098,38,4.41064,1.06383,1657,3.52553,33.93,-118.27,0.884
2.7667,23,4.6167,1.06317,2317,2.48073,38.32,-122.29,1.532
1.7935,29,3.7454,1.13804,1822,5.58896,33.87,-117.93,1.625
1.5278,19,6.43612,1.4978,515,2.26872,39.83,-123.84,1.458
3.7813,36,4.90351,0.960526,625,2.74123,37.69,-122.16,1.922
1.7456,26,5.12792,1.22146,1765,2.42779,34.17,-117.28,0.868
5.761,33,6.89145,1.125,941,3.09539,37.53,-121.94,2.596
2.6087,21,5.19303,1.0429,1002,2.68633,37.25,-121,0.962
3.3169,15,5.81506,1.07856,1684,2.75614,37.78,-120.85,1.312
4.8088,19,6.29709,1.06019,1334,2.59029,38.66,-121.23,1.695
2.525,46,3.94704,1.00935,792,2.46729,37.87,-122.29,1.659
3.0465,43,4.52867,1.10932,1332,2.3871,37.76,-122.51,2.742
1.1786,32,4.52098,1.10839,1109,3.87762,35.35,-118.99,0.456
5.3276,22,8.7512,1.48197,1849,2.22236,36.93,-121.9,3.355
2.0077,20,4.30519,1.09957,1452,3.14286,32.75,-117.08,1.183
2.293,49,5.3653,0.990868,859,3.92237,37.79,-122.23,1.063
4.375,25,6.56667,1.05079,1905,3.02381,32.75,-116.98,2.14
4.0524,13,4.07495,1.04727,2946,1.9892,37.31,-121.92,2.139
4.4688,43,5.35325,1.13506,817,2.12208,37.45,-122.18,4.602
4.5446,36,6.4373,1.16077,913,2.93569,33.96,-118.02,2.447
3.5481,52,5.48806,1.1061,826,2.19098,34.06,-118.34,3.96
4.7557,7,6.87472,1.0395,2916,3.2912,38.41,-121.38,1.504
5,31,10.8214,2.08929,1408,2.79365,34.22,-117.21,1.611
5.2657,35,5.98387,1.01613,916,3.69355,33.83,-117.99,1.914
2.5625,23,3.89952,0.866029,1267,3.0311,32.61,-117.06,1.311
3.0448,30,4.57757,1.08281,2524,2.6457,34.12,-117.85,1.921
1.5273,46,4.76407,1.07623,1368,2.48276,36.75,-119.8,0.59
2.7321,31,5.49115,1.12389,767,3.39381,36.51,-119.81,0.836
6.0922,7,6.92254,1.0493,1335,3.1338,33.08,-117.27,3.424
3.588,32,5.80376,0.981211,1281,2.67432,39.43,-123.37,0.96
6.4789,15,7.90923,1.02538,3868,2.97538,38.77,-121.14,2.878
1.7213,44,4.89435,1.12933,1521,2.77049,35.37,-119.02,0.616
5.6629,33,5.55605,1.02466,1567,3.51345,34.23,-118.42,1.867
9.6465,5,7.90247,0.967977,2315,3.36972,34.21,-118.65,5.00001
2.319,21,3.59016,1.02459,1505,4.11202,34.02,-118.27,0.972
2.8009,46,4.20683,1.03226,1107,2.10057,35.27,-120.66,1.926
13.2935,27,7.60714,1.01267,2336,2.69124,34.11,-118.49,5.00001
1.9655,40,4.47847,1.10845,2357,3.75917,33.95,-118.29,1.023
3.5156,21,4.86486,1.2973,131,1.77027,38.8,-123.01,1.333
3.2388,20,4.13779,1.07599,1637,1.65856,34.16,-118.39,2.563
3.5707,29,5.5038,1.05823,1030,2.60759,34.21,-118.22,3.417
2.3611,31,6.15108,1.56115,280,2.01439,38.46,-123.07,1.125
2.2287,29,3.70787,1.11461,882,1.98202,32.76,-117.09,1.4
5.9716,19,6.68081,0.993637,3671,3.8929,34.02,-117.86,2.621
3.6667,26,6.12234,1.06383,593,3.15426,34.09,-117.66,1.663
3.125,31,4.86375,1.10026,1162,2.98715,37.68,-122.1,1.671
2.4962,37,5.32432,1.10811,835,3.22394,37.75,-122.17,0.918
3.7462,15,4.90031,0.999215,3163,2.48273,37.59,-122.05,2.125
6.0777,35,5.91868,1.08352,1343,2.95165,37.36,-122.06,3.275
6.9794,15,8.59361,1.06393,704,3.21461,32.95,-117.26,5.00001
2.765,13,4.49007,0.98139,1759,2.18238,33.23,-117.3,0.985
3.5055,47,5.27361,1.08569,2177,2.11977,37.97,-122.57,3.821
2.0529,43,3.84588,1.23297,660,2.36559,32.72,-117.14,1.688
5.795,22,7.13972,1.10379,1371,2.73653,38.32,-122.53,3.323
1.6384,42,3.76739,1.04317,1631,3.91127,33.79,-118.18,1.28
3.6875,23,5.07701,1.01246,2136,2.41903,35.4,-118.95,1.017
3.2639,30,3.83266,1.04637,2685,5.41331,33.88,-118.08,1.201
3.25,32,5.22088,0.939759,712,2.85944,34.69,-118.15,1.075
2.7137,7,4.70031,1.21407,1816,2.77676,34.27,-118.77,1.964
2.5329,31,4.05564,1.03759,2220,3.33835,36.67,-121.62,1.352
2.8971,50,5.50746,1.04179,1109,3.31045,34.03,-118.32,1.278
2.6111,13,6.37247,1.3475,4166,2.81107,34.15,-116.09,0.656
2.152,35,3.37912,1.11813,1512,4.15385,33.99,-118.18,1.708
2.4632,24,2.74704,1.08376,2642,2.23519,34.07,-118.28,2.167
2.5637,37,3.74813,0.977556,1886,4.70324,33.98,-118.25,1.25
2.9286,20,2.33796,1,326,1.50926,37.48,-122.21,2.375
6.4415,15,7.07798,1.04817,1262,2.8945,33.83,-117.76,3.007
7.5925,39,7.15046,0.997685,1175,2.71991,32.72,-117.24,4.667
3.0134,29,4.66988,1.04578,1306,3.14699,36.13,-120.36,0.555
2.6631,26,3.80468,1.09006,2246,2.6269,37.66,-122.42,2.44
4.0924,19,5.94222,1.04889,744,3.30667,38.17,-121.28,2.442
5.3526,15,6.21477,1.0604,906,3.04027,34.07,-117.15,1.298
4.7772,34,4.98592,0.975352,980,3.4507,33.81,-117.96,1.825
6.1074,26,6.30409,1.0078,1597,3.11306,34.21,-118.62,2.586
1.6797,52,4.3961,0.987013,379,2.46104,39.73,-121.84,0.948
4.5909,35,5.54595,1.05405,753,4.07027,34.23,-118.41,1.792
4.7731,34,5.83778,1.04,1409,3.13111,33.78,-117.94,1.992
3.6817,21,5.70911,1.03797,4674,2.73014,38.59,-121.32,1.361
4.1845,13,4.95717,0.968699,1439,2.37068,34.26,-119.2,1.995
2.4286,34,3.77285,1.03226,2217,2.97984,33.82,-118.2,2.048
3.8068,19,3.8009,1.09502,964,1.454,33.98,-118.46,5.00001
3.9643,52,4.79798,1.0202,467,2.35859,37.84,-122.26,1.888
1.9688,40,3.8968,1.08541,1322,4.70463,34.04,-118.19,1.5
3.9615,36,5.9646,1.00442,1192,2.63717,34.7,-118.15,1.163
2.6053,33,4.78663,1.10283,971,2.49614,37.8,-121.21,0.992
1.5739,16,5.91457,1.20603,519,2.60804,38.87,-122.64,0.735
1.3801,25,4.7375,1.725,604,2.51667,33.78,-116.46,0.55
3.9091,19,3.55738,0.944262,1009,3.3082,37.4,-122.1,2.76
4.1,30,4.57669,1.05521,1048,6.42945,33.73,-117.9,1.664
2.1116,52,4.41925,1.04731,1751,2.85644,34,-118.31,1.225
2.7813,10,5.30479,1.03275,1003,2.52645,37.39,-119.66,1.241
4.4259,6,4.11413,1.05707,1531,2.08016,37.56,-122.01,1.58
2.4286,32,5.02982,1.07895,1705,2.99123,36.77,-119.83,0.681
4.3839,26,4.71852,1.19815,1098,2.03333,34.16,-118.46,2.991
1.808,52,4.78086,1.06045,1102,2.77582,37.85,-122.28,1.055
1.5774,31,5.39138,1.14483,1345,2.31897,40.14,-120.94,0.58
13.3036,50,7.66077,1.00295,964,2.84366,34.04,-118.49,5.00001
7.8588,34,7.17668,1.05477,1525,2.69435,34.17,-118.07,4.548
5.9399,10,6.03642,1.04857,3083,3.40287,37.3,-121.79,2.419
2.65,30,11.1221,2.20188,510,2.39437,39.24,-120.04,1.238
3.5258,13,6.09971,1.0455,3840,3.71733,37.02,-120.06,0.849
1.6214,17,6,1.27726,1054,3.28349,37.33,-121.01,0.715
3.9667,25,5.00899,1.03596,2998,3.36854,37.53,-122.04,2.185
3.0943,10,5.51971,1.03942,2044,2.98394,34.53,-117.33,0.971
3.015,50,3.28033,1.04812,764,1.59833,33.99,-118.47,4.143
3.7562,34,5.47522,1.05831,2237,3.26093,37.98,-122.35,1.329
4.125,52,5.79286,1.08095,1070,2.54762,37.77,-122.5,3.595
4.498,34,4.75627,1.08496,1275,1.77577,33.6,-117.87,4.829
4.0911,43,3.78679,0.951952,836,2.51051,37.38,-122.02,2.246
1.448,37,4.32743,1.02655,1316,3.88201,34.06,-117.19,0.728
3.4267,11,5.1287,1.10799,2163,3.1997,34.03,-117.71,1.644
1.6923,52,5.52055,0.986301,200,2.73973,36.97,-122.03,2.625
3.0905,21,4.67463,1.10359,1486,1.97344,36.98,-121.94,2.643
2.5211,46,3.68479,1.07553,4153,4.18228,34.11,-118.2,1.629
3.2069,34,4.60183,1.08991,1549,2.8422,33.89,-118.11,2.365
2.7759,18,4.01335,1.05786,2726,4.04451,33.85,-117.88,2
4.5,17,5.26252,1.01218,2415,3.26793,34.23,-119.19,2.343
3.3565,52,4.51095,1.03285,1531,1.86253,37.76,-122.43,3.864
4.1862,14,4.0747,1.04726,1192,1.81707,33.72,-118.05,1.889
5.5,35,6.60625,0.990625,881,2.75312,32.77,-117,2.414
6.0577,25,6.12005,1.02605,2338,2.64779,37.34,-122.03,4.518
3.0917,48,6.05914,1.01075,530,2.84946,38.87,-121.13,1.281
2.2882,17,4.32639,1.04167,424,1.47222,33.21,-117.33,0.858
1.3365,37,2.31777,1.05566,1846,3.31418,37.76,-122.42,2.25
7.6281,14,13.4081,2.24802,2524,2,33.76,-116.42,3.417
2.8837,38,4.24064,1.03209,601,3.2139,33.83,-118.21,1.761
5.1781,3,7.10712,1.06142,4095,3.06742,38.39,-121.98,1.919
7.7108,39,6.84661,0.99115,880,2.59587,34.18,-118.1,4.5
6.0718,38,5.83193,0.941176,412,3.46218,33.93,-118.33,1.56
4.2531,17,4.43744,1.15684,4748,2.15231,37.32,-121.98,2.798
2.2679,25,3.9717,0.962264,303,2.85849,37.78,-120.85,0.713
2.5129,19,5.18621,1.03218,1469,3.37701,37.38,-120.64,0.846
7.6923,28,7.2844,1.01835,329,3.01835,37.75,-122.12,3.298
4.5701,5,5.96532,1.0501,1760,3.39114,37.65,-121.05,1.464
3.0349,35,3.4111,0.989912,1526,1.92434,34.09,-118.35,2.667
2.5795,12,8.57895,2.02105,1289,2.2614,33.19,-116.37,0.987
5.197,36,5.89017,0.991329,1066,3.08092,33.86,-117.95,1.957
2.2277,26,5.2148,1.03819,1108,2.64439,36.07,-119.04,0.78
2.3214,41,4.73874,0.951952,897,2.69369,38.64,-121.41,0.668
4.9286,43,5.98049,1.19024,491,2.39512,38.1,-122.49,3.07
2.1977,17,2.78058,1.06475,2423,4.35791,34.18,-118.44,1.542
1.4583,36,2.4,0.6,42,1.68,37.98,-122.41,0.675
2.5893,36,5.35681,1.09859,562,2.6385,38,-121.79,1.085
5.8053,24,6.45763,0.981356,1818,3.08136,33.77,-118.03,2.559
5.3495,20,6.05759,0.937173,572,2.99476,36.3,-119.29,1.773
3.0417,25,4.92661,1.17125,554,1.69419,33.67,-117.95,1.373
4.0909,16,5.27835,0.96134,1052,2.71134,36.33,-119.66,0.928
3.6488,21,4.15365,1.04353,1423,1.82202,34.02,-118.42,3.408
6.0901,8,7.53606,1.05068,1555,3.03119,37.95,-122.01,2.982
3.25,29,5.32526,1.19031,556,1.92388,32.68,-117.18,5.00001
4.8096,16,5.51207,1.03748,5130,3.25921,37.65,-122.46,2.62
2.4397,14,4.26103,1.18236,1645,1.96067,32.77,-117.19,1.406
5.208,46,6.0948,1.23547,850,2.59939,37.11,-122.11,2.068
4.5781,9,6.08579,1.063,2235,2.99598,33.18,-117.26,2.256
4.4312,26,5.66082,1.08041,1629,2.38158,37.92,-122.07,2.25
1.7806,24,4.05873,1.06955,2204,3.40649,34.07,-117.68,1.35
1.9074,37,4.09866,1.11706,2824,4.72241,34.01,-118.26,0.996
4.4728,17,6.04286,1.04643,934,3.33571,33.73,-117.92,2.058
3.3208,47,4.3183,0.974937,1216,3.04762,37.72,-122.46,2.386
3.8869,10,7.10485,1.26214,1476,2.86602,33.68,-117.23,1.259
6.8088,20,6.73788,1.00152,2062,3.12424,37.26,-121.9,2.833
1.8438,45,4.99635,1.28102,1046,3.81752,34.12,-117.29,0.721
4.485,30,5.27632,1.01316,1753,3.8443,33.81,-117.97,1.806
4.1548,32,5.22259,1.03764,1718,2.81178,33.79,-118.03,2.166
1.9722,35,3,0.988764,1586,3.56404,34.07,-118.23,1.563
2.9647,16,7.53702,1.635,3048,2.27973,33.85,-116.53,1.109
4.2679,26,5.62757,1.01173,1326,3.88856,32.59,-117.05,1.319
2.683,15,6.36571,1.34857,653,1.86571,33.83,-116.98,1.393
7.8118,17,7.34783,1.02174,200,4.34783,33.93,-117.59,2.442
2.8194,8,5.75978,1.12291,606,3.38547,33.85,-117.24,1.363
3.1543,29,4.93395,1.06737,1873,2.47424,36.61,-121.92,2.538
2.3182,25,4.13605,1.13061,1580,2.14966,33.98,-118.04,1.821
2.6319,15,4.87773,1.05677,551,2.40611,39.02,-120.83,0.977
1.9483,50,4.41385,1.07815,1354,2.40497,37.86,-122.29,1.505
4.3646,42,5.21277,1.06619,1392,3.29078,34.04,-118.13,2.114
3.75,22,4.16212,1.02247,1249,2.00482,37.29,-121.94,2.125
5.5507,17,6.53902,1.10732,830,2.02439,33.47,-117.71,3.457
3.3608,5,5.00973,1.04156,3139,2.77542,38.47,-121.44,1.089
2.35,14,5.34188,1.16239,721,3.0812,38.51,-119.54,0.957
2.9025,20,3.93114,1.14072,2475,2.47006,34.2,-118.47,2.291
4.375,35,5.96167,1.04704,1690,2.94425,34.23,-118.54,2.329
1.4773,36,4.78161,1.13793,814,4.67816,35.37,-118.99,0.574
3.8095,28,5.87458,1.0602,1658,2.77258,40.72,-124.02,1.199
5.0113,22,6.93548,1.02419,1149,3.08871,34.88,-120.43,1.586
4,24,7.28804,1.16304,667,3.625,35.26,-118.95,0.945
3.4261,16,5.16038,1.11321,945,2.9717,33.63,-117.71,2.197
2.5938,39,5.78808,1.0894,831,2.75166,37.66,-120.99,1.356
3.6458,37,5.18208,1.05202,1534,4.43353,37.63,-122.08,1.566
2.4821,37,5.25071,1.04274,1207,3.43875,33.88,-118.24,1.11
4.51,9,5.73622,1.07351,2630,2.84324,34.08,-117.16,1.358
4.1,36,6.48718,1.15556,1742,2.97778,34.14,-117.27,0.964
3.045,16,2.7088,1.05643,648,1.46275,32.86,-117.23,1
2.1588,34,4.79083,1.02865,1059,3.03438,35.37,-118.95,0.613
4.97,52,6.68506,1.12013,800,2.5974,37.57,-122.35,5.00001
1.1141,39,4.56696,1.08482,550,2.45536,37.97,-121.27,0.544
6.5576,38,7.60182,1.05775,805,2.44681,37.91,-122.28,3.585
4.6445,17,6.04562,0.980792,2084,2.5018,34.15,-117.23,1.372
7.6917,32,7.17984,1.00395,1393,2.75296,37.88,-122.17,4.018
2.5562,43,6.07246,1.15942,1056,3.82609,36.65,-119.53,0.932
3.0259,26,3.89728,1.0297,1320,1.63366,32.74,-117.15,2.117
1.4904,26,1.59813,1.05296,1204,3.75078,34.06,-118.27,2.75
3.2039,8,5.03495,1.03091,2161,2.90457,38.65,-121.46,1.034
4.5943,10,4.46944,1.10758,1356,3.3154,37.29,-121.83,1.235
4.5208,32,4.60646,1.07656,1456,1.74163,34.03,-118.49,4.421
4.6406,19,6.10737,0.936842,1414,2.97684,33.74,-116.94,1.189
4.0625,18,5.25954,0.896947,818,3.12214,38.46,-121.43,1.003
2.6667,14,3.49564,1.08095,2729,3.39851,34.21,-118.39,1.724
3.9318,7,5.33848,1.03087,2857,3.14994,38.71,-121.38,1.33
1.2917,43,3.83103,0.927586,613,2.11379,38.61,-121.46,0.663
3.6296,16,3.61684,0.983158,896,1.88632,34.2,-118.61,1.609
4.3687,33,5.70386,1.14163,683,2.93133,37.75,-121.42,1.287
2.56,36,3.85621,1.08715,1225,2.66885,37.6,-122.39,2.731
4.1926,12,3.89098,1.10338,1216,2.28571,37.25,-121.81,2.445
3.8239,34,5.2427,1.06452,2223,3.41475,34.21,-119.19,2.082
4.2716,9,5.78956,1.03165,1889,2.98892,38.53,-122.78,2.508
3.5664,19,5.03082,0.941781,1010,3.4589,32.68,-117.05,1.504
5.8324,17,6.45796,1.06082,1734,3.10197,36.9,-121.29,3.742
3.691,30,4.97561,1,989,3.44599,37.86,-121.61,1.544
2.1836,24,3.10744,1.06116,2646,4.37355,33.98,-118.18,1.62
4.0301,14,4.53661,1.02842,3163,3.45683,34.31,-118.44,1.543
2.5735,31,4.62243,1.08924,1408,3.22197,38.43,-122.72,1.311
2.8287,28,4.71429,0.974026,919,2.98377,36.58,-119.6,0.731
1.9309,23,2.92683,1.11621,2235,3.2066,34.06,-118.29,2.333
3.7049,23,5.23964,1.05325,1105,3.26923,36.84,-121.41,1.922
5.1775,35,5.87588,1.00564,2354,3.32017,33.84,-118.01,2.134
2.3375,30,3.37168,1.00885,840,3.71681,34.29,-118.45,1.542
